Gas,Brake,Fuel,Gear,Rpms,SteerAngle,SpeedKmh,Velocity,AccG,WheelSlip,WheelLoad,WheelsPressure,WheelAngularSpeed,TyreWear,TyreDirtyLevel,TyreCoreTemperature,CamberRad,SuspensionTravel,DRS,TC,Heading,Pitch,Roll,CgHeight,CarDamage,NumberOfTyresOut,PitLimiterOn,Abs,Status,Session,CurrentTime,LastTime,BestTime,Split,CompletedLaps,Position,CurrentTimeValue,LastTimeValue,BestTimeValue,SessionTimeLeft,DistanceTraveled,IsInPit,CurrentSectorIndex,LastSectorTime,NumberOfLaps,TyreCompound,ReplayTimeMultiplier,NormalizedCarPosition,CarCoordinates,
0.224,0,30,4,4991,0.819193,90.27971,-25.07597:0.05692706:-0.2886299:,-1.11107:-0.06027243:-0.3012572:,2.105757:2.499322:0.7600237:0.7025385:,3760.636:953.5629:3962.256:1276.702:,36.96701:33.99983:32.74641:32.21708:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.21807:99.18977:99.80869:99.81344:,0:0:0:0:,94.54383:75.99892:68.16508:64.85677:,0.02905273:-0.01043831:-0.002156192:0.06242042:,0.1658496:0.1053356:0.1634981:0.1048585:,0,0.11,1.718935,-0.009585843,0.03085218,0.4165192,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:09:948,1:35:536,1:35:536,55.8,2,1,69948,95536,95536,-4291745,6845.657,0,1,55856,5,Street,1,0.7407122,51.10891:5.461598:397.0168:,
1,0,30,4,5372,0.9,88.38033,-24.44114:-0.006318478:-2.310379:,-0.9814047:-0.09588464:0.07710538:,2.290066:2.666844:0.6266599:0.6806254:,3430.716:397.6579:4076.311:1711.398:,37.09813:34.00795:32.78114:32.21785:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.21563:99.18691:99.80688:99.81175:,0:0:0:0:,95.36331:76.04969:68.3821:64.86158:,0.03297766:-0.02084261:-0.001619446:0.06251113:,0.1658705:0.104358:0.1603524:0.1003881:,0,0.11,1.764505,-0.01171417,0.02574099,0.4192176,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:10:164,1:35:536,1:35:536,55.8,2,1,70164,95536,95536,-4291961,6851.008,0,1,55856,5,Street,1,0.7428628,45.76189:5.469971:396.7646:,
1,0,30,4,5242,0.9,89.2256,-24.4299:-0.02966604:-4.179695:,-0.7962669:-0.0006261738:0.1484394:,2.136518:2.469798:0.2769928:0.3033974:,3395.562:640.1721:4137.743:2119.864:,37.22182:34.01357:32.80561:32.22107:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.21321:99.18413:99.80564:99.81032:,0:0:0:0:,96.13638:76.08479:68.53503:64.88165:,0.02590265:-0.03543675:-0.01405464:0.05730552:,0.1506043:0.1044579:0.1665597:0.1169436:,0,0.11,1.76761,-0.003857955,0.01058141,0.4150257,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:10:352,1:35:536,1:35:536,55.8,2,1,70352,95536,95536,-4292149,6855.64,0,1,55856,5,Street,1,0.7447169,41.17315:5.466736:396.1681:,
1,0,30,4,5266,0.9,90.09317,-24.46075:-0.01587673:-5.288291:,-0.4937606:0.002144775:0.105087:,1.903399:2.260589:0.1711551:0.1865604:,2355.891:1261.817:3355.615:2708.833:,37.31716:34.03094:32.8103:32.219:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.21102:99.18157:99.80517:99.80977:,0:0:0:0:,96.73225:76.19337:68.56438:64.86877:,0.008393635:-0.04767762:-0.02381898:0.05083013:,0.1395552:0.1156673:0.1605049:0.1297197:,0,0.11,1.789312,-0.002170652,-0.003969935,0.4133959,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:10:564,1:35:536,1:35:536,55.8,2,1,70564,95536,95536,-4292360,6860.917,0,1,55856,5,Street,1,0.7468234,35.99213:5.461127:395.1713:,
1,0,30,4,5366,0.9,90.77723,-24.32295:-0.05178297:-6.650791:,-0.7743273:-0.01828853:0.1102349:,1.970292:2.315241:0.322251:0.366502:,2980.811:828.7648:3988.99:1718.524:,37.39285:34.06013:32.81072:32.21555:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.20894:99.17916:99.80457:99.80901:,0:0:0:0:,97.2053:76.37585:68.56699:64.84716:,0.02026843:-0.03960759:-0.0130975:0.05698409:,0.1461615:0.1088741:0.1642186:0.1199533:,0,0.11,1.878809,-0.005169649,0.01773625,0.4156971,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:10:748,1:35:536,1:35:536,55.8,2,1,70748,95536,95536,-4292545,6865.535,0,1,55856,5,Street,1,0.7486628,31.49904:5.453262:394.0984:,
0,0,30,4,4957,0.9,90.27472,-23.6749:-0.1182187:-8.264767:,-0.8857036:-0.1139237:-0.3652228:,2.114494:2.455906:0.375585:0.3235205:,3501.968:1101.609:3493.987:1131.427:,37.4825:34.07789:32.82112:32.21352:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.2067:99.17654:99.8036:99.80799:,0:0:0:0:,97.76565:76.48682:68.63198:64.83452:,0.02329518:-0.03173961:-0.01008988:0.06146429:,0.151568:0.10668:0.1656595:0.1119266:,0,0.11,1.964622,-0.01087225,0.03240599,0.4175906,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:10:956,1:35:536,1:35:536,55.8,2,1,70956,95536,95536,-4292756,6870.781,0,1,55856,5,Street,1,0.750756,26.47814:5.437706:392.5655:,
0.5599999,0,30,4,5069,0.9,87.65298,-22.29564:-0.0551594:-9.784116:,-1.012216:0.05257627:-0.1481232:,2.086131:2.406149:0.3835434:0.3449032:,3968.059:864.406:4170.513:1655.234:,37.59584:34.10282:32.83136:32.20615:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.20438:99.17389:99.80263:99.80715:,0:0:0:0:,98.47399:76.64261:68.69598:64.78841:,0.02778577:-0.01674119:-0.003702578:0.06381893:,0.1746052:0.1195526:0.1624055:0.1022059:,0,0.11,2.042687,-0.01720589,0.04453628,0.4124293,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:11:168,1:35:536,1:35:536,55.8,2,1,71168,95536,95536,-4292966,6876.009,0,1,55856,5,Street,1,0.7528469,21.60124:5.41238:390.6685:,
1,0,30,4,5214,0.9,87.673,-21.49662:-0.005248908:-11.44524:,-0.8091012:-0.09976479:0.2201008:,2.047363:2.439986:0.3809814:0.4258266:,2701.008:355.9155:4089.52:2241.795:,37.7103:34.12149:32.84438:32.20145:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.20219:99.17133:99.80164:99.80614:,0:0:0:0:,99.18935:76.75933:68.7774:64.75906:,0.02392884:-0.02902399:-0.01074779:0.06267408:,0.1556881:0.10406:0.1684211:0.1127587:,0,0.11,2.108486,-0.004149677,0.04136514,0.4154034,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:11:352,1:35:536,1:35:536,55.8,2,1,71352,95536,95536,-4293149,6880.48,0,1,55856,5,Street,1,0.7546254,17.57677:5.410037:388.7303:,
1,0,30,4,5216,0.8874,88.46867,-20.91374:0.00343291:-12.90458:,-0.7382364:0.007950975:0.1582663:,1.992795:2.363526:0.2524185:0.2985125:,3021.411:877.4256:4120.427:2201.918:,37.80715:34.13032:32.85392:32.19975:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.19999:99.16876:99.80084:99.80526:,0:0:0:0:,99.79468:76.81448:68.83701:64.74847:,0.02247998:-0.03331041:-0.01260587:0.05766137:,0.1526467:0.1066322:0.1639576:0.1172113:,0,0.11,2.1495,-0.001753814,0.03535901,0.414454,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:11:564,1:35:536,1:35:536,55.8,2,1,71564,95536,95536,-4293363,6885.667,0,1,55856,5,Street,1,0.7566936,13.0705:5.403646:386.1647:,
1,0,30,4,5268,0.2573997,89.5498,-20.36452:0.007207216:-14.28458:,-0.762078:-0.05435657:0.1606209:,0.9920803:0.9719702:0.257975:0.292814:,3212.617:886.1315:3694.859:2097.1:,37.88238:34.13951:32.85867:32.19726:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.19827:99.16694:99.8002:99.80453:,0:0:0:0:,100.2649:76.87193:68.86668:64.73289:,0.02091114:0.01319273:-0.01811607:0.05536404:,0.1431577:0.1046548:0.1640567:0.1228244:,0,0.11,2.209302,-0.0006007003,0.03038047,0.4158154,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:11:760,1:35:536,1:35:536,55.8,2,1,71760,95536,95536,-4293558,6890.508,0,1,55856,5,Street,1,0.7586296,9.021634:5.408446:383.5098:,
1,0,30,4,5382,0.1768571,91.04071,-19.65853:-0.002556775:-15.90849:,-0.8854089:-0.05566255:0.2667085:,0.5974597:0.6060244:0.3423174:0.3894505:,3117.383:104.6754:4207.537:2184.84:,37.90812:34.13068:32.86415:32.19509:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.19756:99.16623:99.79942:99.80363:,0:0:0:0:,100.4258:76.81675:68.90092:64.71933:,0.02852679:0.02302234:-0.01380215:0.05947794:,0.148735:0.103632:0.167645:0.1187336:,0,0.11,2.29718,0.0007662997,0.0361228,0.4147549,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:11:956,1:35:536,1:35:536,55.8,2,1,71956,95536,95536,-4293751,6895.417,0,1,55856,5,Street,1,0.7605913,5.086983:5.407397:380.5742:,
1,0,30,4,5458,0,92.91174,-19.00766:0.001941696:-17.45863:,-0.7787806:0.03446937:0.3614915:,0.1600304:0.1731682:0.3366137:0.3495491:,2764.358:803.7595:4699.206:2424.364:,37.90831:34.11176:32.87561:32.19558:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.19727:99.16606:99.79843:99.8026:,0:0:0:0:,100.4269:76.69852:68.97255:64.72239:,0.02661099:0.02689842:-0.01573161:0.05715651:,0.1513082:0.1103638:0.1642506:0.1217964:,0,0.11,2.359248,0.0005608975,0.03238442,0.4117613,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:12:144,1:35:536,1:35:536,55.8,2,1,72144,95536,95536,-4293943,6900.206,0,1,55856,5,Street,1,0.7625051,1.443636:5.403153:377.4636:,
1,0,30,4,5548,-0.02090222,95.03449,-18.76513:0.003645654:-18.56742:,-0.1645565:-0.08442843:0.3125264:,0.02919027:0.04776196:0.1866916:0.1647132:,2092.581:1264.788:3085.496:3023.37:,37.8902:34.09099:32.88334:32.19473:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.19714:99.1659:99.79778:99.802:,0:0:0:0:,100.3137:76.5687:69.02088:64.71707:,0.01957119:0.0142107:-0.030081:0.04918339:,0.1347474:0.1091643:0.1613801:0.1341947:,0,0.11,2.357697,0.003029502,0.01874879,0.4141645,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:12:368,1:35:536,1:35:536,55.8,2,1,72368,95536,95536,-4294166,6906.045,0,1,55856,5,Street,1,0.7648497,-2.775816:5.409322:373.4303:,
1,0,30,4,5657,-0.09436669,97.07378,-19.50016:0.004622921:-18.62396:,0.5212373:0.07533883:0.2614202:,0.2792337:0.2692521:0.1902625:0.1677878:,1207.959:2637.161:2410.275:3908.644:,37.86364:34.0739:32.88072:32.19221:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.19694:99.16572:99.79729:99.8016:,0:0:0:0:,100.1477:76.46186:69.00452:64.70135:,-0.0092838:-0.01361081:-0.04932745:0.03056268:,0.1168377:0.1370552:0.1421344:0.1604776:,0,0.11,2.321517,0.003715443,-0.01370278,0.4091554,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:12:568,1:35:536,1:35:536,55.8,2,1,72568,95536,95536,-4294366,6911.383,0,1,55856,5,Street,1,0.7670094,-6.587913:5.404479:369.694:,
1,0,30,4,5803,0,99.10883,-20.46239:-0.02127199:-18.41748:,0.3782536:-0.06387544:0.3134894:,0.09300414:0.07514969:0.2200302:0.2237627:,1302.876:2223.976:2568.47:3733.2:,37.83279:34.06084:32.87631:32.19494:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.19683:99.16563:99.79667:99.80097:,0:0:0:0:,99.95491:76.38024:68.97695:64.71839:,-0.01227042:-0.01738056:-0.04875721:0.02593485:,0.1114094:0.132571:0.1341046:0.1586535:,0,0.11,2.282333,0.001847307,-0.01857189,0.4146457,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:12:768,1:35:536,1:35:536,55.8,2,1,72768,95536,95536,-4294565,6916.832,0,1,55856,5,Street,1,0.7692293,-10.58764:5.406949:365.9922:,
1,0,30,4,5894,0,101.2673,-21.24606:0.01783113:-18.43613:,0.1134391:0.003340857:0.3036515:,0.04125511:0.02486595:0.1455245:0.156029:,1555.79:1874.599:3097.529:3295.579:,37.80016:34.04582:32.87144:32.19749:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.19675:99.16557:99.79618:99.80046:,0:0:0:0:,99.75103:76.28638:68.94651:64.73431:,-0.005074373:-0.01193053:-0.04416403:0.03255555:,0.1163458:0.1292331:0.141521:0.1570396:,0,0.11,2.281435,0.004680541,-0.01021868,0.4124141,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:12:960,1:35:536,1:35:536,55.8,2,1,72960,95536,95536,-4294759,6922.176,0,1,55856,5,Street,1,0.771407,-14.59679:5.405484:362.4609:,
0,0,30,4,5727,0,102.9803,-21.63267:-0.03220407:-18.71655:,-0.01016584:-0.06307578:-0.165499:,0.006901158:0.009275585:0.06436078:0.05904185:,1734.267:1877.14:2821.124:2908.181:,37.76693:34.0274:32.86643:32.19655:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.19672:99.16556:99.79579:99.80006:,0:0:0:0:,99.54328:76.17126:68.9152:64.72845:,0.00059802:-0.004214524:-0.03785744:0.03572828:,0.120176:0.1221683:0.145579:0.1478541:,0,0.11,2.284877,0.001011621,-0.003114322,0.4153957,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:13:156,1:35:536,1:35:536,55.8,2,1,73156,95536,95536,-4294954,6927.741,0,1,55856,5,Street,1,0.7736656,-18.80548:5.406647:358.8188:,
0,0.7091203,30,4,5488,0.02748493,100.8244,-21.07876:0.01979921:-18.44085:,-0.07973522:0.097617:-0.9181681:,0.4930668:0.5263087:0.1667784:0.153277:,2599.456:2522.589:2675.7:2643.9:,37.73629:34.00995:32.85712:32.1893:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.1966:99.16543:99.79555:99.79983:,0:0:0:0:,99.35182:76.06221:68.85703:64.68311:,-0.003238893:0.005889822:-0.03218353:0.03654655:,0.1524485:0.1478249:0.1447304:0.1389334:,0,0.11,2.293464,-0.01163094,0.0004472108,0.405261,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:13:352,1:35:536,1:35:536,55.8,2,1,73352,95536,95536,-4295149,6933.311,0,1,55856,5,Street,1,0.7759191,-23.01344:5.396802:355.1615:,
0,0.8361647,30,4,4900,0,94.57234,-19.6326:-0.02925018:-17.45504:,-0.1094904:-0.1057581:-1.070756:,0.4739012:0.5491201:0.3572035:0.377104:,3441.586:2991.735:1908.41:1545.943:,37.72233:34.00931:32.84903:32.18267:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.19617:99.16492:99.79488:99.7991:,0:0:0:0:,99.26455:76.0582:68.80644:64.64169:,-0.009251642:0.01504998:-0.02077673:0.02735768:,0.1734843:0.167233:0.1244:0.1181946:,0,0.11,2.308053,-0.03330299,0.003350092,0.4101362,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:13:544,1:35:536,1:35:536,55.8,2,1,73544,95536,95536,-4295341,6938.545,0,1,55856,5,Street,1,0.7780281,-26.94738:5.401155:351.695:,
0,0.9083741,30,4,4533,0.01085641,86.4464,-17.80894:0.1607503:-16.10698:,-0.07706249:0.04146795:-1.244405:,0.5551258:0.5859236:0.3205711:0.3850286:,3442.265:3202.03:2496.366:2165.026:,37.72144:34.01547:32.84279:32.1784:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.19563:99.16451:99.79401:99.79812:,0:0:0:0:,99.25902:76.0967:68.76745:64.61498:,-0.0171805:0.02106168:-0.01974706:0.02742514:,0.1821532:0.1789322:0.1215092:0.1151725:,0,0.11,2.310248,-0.02894215,0.003663736,0.4053731,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:13:764,1:35:536,1:35:536,55.8,2,1,73764,95536,95536,-4295560,6944.113,0,1,55856,5,Street,1,0.7802547,-31.0934:5.409885:347.98:,
0,0.5742045,30,4,4406,0.1949014,80.76232,-16.35892:0.06797311:-15.35137:,-0.4040059:-0.158139:-0.63341:,0.4438724:0.467781:0.1668513:0.1525163:,2774.293:1973.122:2659.38:1931.914:,37.71795:34.02166:32.83525:32.17281:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.19526:99.16405:99.79347:99.79752:,0:0:0:0:,99.23717:76.13539:68.72032:64.58006:,0:0.008264824:-0.01887663:0.03383778:,0.1605523:0.1457004:0.1285854:0.1168771:,0,0.11,2.329557,-0.024666,0.01055579,0.4170976,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:13:952,1:35:536,1:35:536,55.8,2,1,73952,95536,95536,-4295751,6948.471,0,1,55856,5,Street,1,0.7819799,-34.30558:5.445213:345.0391:,
0.112,0,30,4,4423,0.3826475,78.10462,-14.89523:-0.130993:-15.77401:,-0.8590876:-0.08908095:-0.1887302:,0.7071417:0.8399268:0.3075826:0.2674654:,2812.529:560.6478:4325.246:1795.025:,37.71694:34.01881:32.82584:32.16121:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.19472:99.1635:99.79299:99.797:,0:0:0:0:,99.23088:76.11753:68.66148:64.50755:,0.01675899:0.01686182:-0.004085257:0.05401299:,0.1662422:0.1216646:0.1520802:0.1054426:,0,0.11,2.427441,-0.01886926,0.03596637,0.4167094,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:14:144,1:35:536,1:35:536,55.8,2,1,74144,95536,95536,-4295940,6952.702,0,1,55856,5,Street,1,0.7836651,-37.33087:5.438039:342.0817:,
0.9119993,0,30,4,4616,0.5716348,77.52062,-13.34555:-0.2464847:-16.89756:,-1.226597:0.08415862:-0.004563391:,1.218917:1.506344:0.511686:0.5603429:,4816.376:1634.656:4096.149:1782.285:,37.73573:34.00798:32.82975:32.15175:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.1938:99.16241:99.79206:99.79612:,0:0:0:0:,99.34832:76.04987:68.68592:64.44842:,0.03284361:0.0147661:-0.004099821:0.06059157:,0.1638985:0.1055112:0.1604238:0.1040608:,0,0.11,2.550369,-0.01823646,0.04606276,0.4167213,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:14:368,1:35:536,1:35:536,55.8,2,1,74368,95536,95536,-4296164,6957.54,0,1,55856,5,Street,1,0.7856153,-40.51446:5.397861:338.4374:,
1,0,30,4,4436,0.7609312,77.05481,-11.32882:0.1590575:-18.15954:,-1.135276:0.03871701:-0.18822:,1.723346:0.4676363:0.5506046:0.4506768:,3356.375:0:5160.927:1894.157:,37.79657:34.0028:32.85022:32.15141:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.19243:99.16108:99.7908:99.79478:,0:0:0:0:,99.72854:76.01752:68.81387:64.4463:,0.02781793:-0.007485227:-0.01831894:0.07588743:,0.1642025:0.103952:0.1889418:0.1215186:,0,0.11,2.662174,0.005890547,0.0501887,0.4038358,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:14:544,1:35:536,1:35:536,55.8,2,1,74544,95536,95536,-4296341,6961.333,0,1,55856,5,Street,1,0.7870974,-42.71:5.387894:335.3538:,
1,0,30,4,4472,0.9,76.55824,-9.748443:0.0008951519:-18.90022:,-0.8287899:-0.1154837:-0.1641299:,2.050043:2.405374:0.3084456:0.2310581:,3389.363:964.1934:3359.539:1570.354:,37.87085:33.99575:32.86728:32.14986:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.19066:99.15917:99.78984:99.79383:,0:0:0:0:,100.1928:75.97346:68.92048:64.4366:,0.02486706:-0.03189513:-0.009029934:0.05608109:,0.1541665:0.1054899:0.1601847:0.1112388:,0,0.11,2.70572,-0.007619044,0.03647278,0.4186215,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:14:756,1:35:536,1:35:536,55.8,2,1,74756,95536,95536,-4296552,6965.857,0,1,55856,5,Street,1,0.7888801,-44.96732:5.411684:331.4272:,
1,0,30,4,4524,0.9,77.17339,-8.454611:-0.01125272:-19.69941:,-0.7401955:-0.00339955:0.1291552:,1.924622:2.299434:0.2486258:0.26364:,2853.866:879.0858:4110.154:2457.289:,37.94849:34.004:32.87042:32.14399:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.18879:99.15697:99.78921:99.79309:,0:0:0:0:,100.678:76.025:68.94013:64.39993:,0.02151529:-0.0366882:-0.01282154:0.05614804:,0.1492452:0.1058109:0.1624078:0.1168697:,0,0.11,2.758567,-0.001644808,0.03167186,0.4158382,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:14:936,1:35:536,1:35:536,55.8,2,1,74936,95536,95536,-4296734,6969.693,0,1,55856,5,Street,1,0.7903695,-46.6254:5.408064:327.9695:,
1,0,30,4,4589,0.9,77.90077,-7.208399:-0.02807942:-20.40316:,-0.7423428:-0.04171545:0.1028804:,1.899105:2.280672:0.2454652:0.3069994:,3071.969:990.6917:3859.196:2068.444:,38.01702:34.01348:32.87032:32.13836:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.18694:99.15482:99.78866:99.79249:,0:0:0:0:,101.1064:76.08426:68.93946:64.36472:,0.01998112:-0.03848067:-0.01422328:0.05445501:,0.1449111:0.1050131:0.1614227:0.1195851:,0,0.11,2.825401,-0.003295254,0.02979377,0.4171605,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:15:148,1:35:536,1:35:536,55.8,2,1,75148,95536,95536,-4296945,6974.254,0,1,55856,5,Street,1,0.7921266,-48.3186:5.406145:323.7342:,
1,0,30,4,4631,0.9,78.61959,-5.814957:-0.05883801:-21.05029:,-0.80204:-0.04943191:0.120593:,1.91865:2.31143:0.2966973:0.3296643:,3184.391:700.8642:3796.166:2196.527:,38.08568:34.02212:32.8707:32.1333:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.18512:99.15269:99.78804:99.79176:,0:0:0:0:,101.5355:76.13826:68.94192:64.33315:,0.02364819:-0.03638469:-0.01533249:0.05517846:,0.1482775:0.10444:0.1620613:0.1184215:,0,0.11,2.904421,-0.004610046,0.02922693,0.4168401,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:15:360,1:35:536,1:35:536,55.8,2,1,75360,95536,95536,-4297157,6978.857,0,1,55856,5,Street,1,0.7939058,-49.71644:5.39756:319.3467:,
1,0,30,4,4672,0.9,79.24859,-4.228861:-0.03213704:-21.60347:,-0.8120118:-0.04993805:0.1116035:,1.930642:2.322126:0.29275:0.3414874:,3185.403:558.2834:4033.402:1979.928:,38.1613:34.02998:32.87361:32.12903:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.18323:99.15047:99.78735:99.79095:,0:0:0:0:,102.0081:76.18736:68.96005:64.30644:,0.02415694:-0.034807:-0.01348763:0.05850741:,0.1499081:0.1044069:0.1654236:0.116985:,0,0.11,2.981328,-0.004020799,0.02846877,0.4160609,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:15:540,1:35:536,1:35:536,55.8,2,1,75540,95536,95536,-4297338,6982.799,0,1,55856,5,Street,1,0.7954374,-50.63711:5.389866:315.5134:,
1,0,30,4,4699,0.9,79.99384,-2.662928:-0.04130208:-22.06033:,-0.8500763:0.02293211:0.1129532:,1.937176:2.323174:0.2820995:0.3026436:,3310.99:1029.3:3962.965:2199.968:,38.23734:34.03701:32.87703:32.12505:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.18131:99.14822:99.78667:99.79018:,0:0:0:0:,102.4834:76.23129:68.98144:64.28159:,0.02161755:-0.03535759:-0.0151644:0.05660713:,0.1484753:0.1049998:0.1640551:0.1193409:,0,0.11,3.050797,-0.004236398,0.02541964,0.4154267,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:15:748,1:35:536,1:35:536,55.8,2,1,75748,95536,95536,-4297548,6987.392,0,1,55856,5,Street,1,0.7972305,-51.3824:5.382449:310.9802:,
0,0,30,4,4349,0.9,77.79827,-0.9460615:-0.009867169:-21.58991:,-0.9551411:0.02359597:-0.3882804:,1.910487:2.265028:0.2564937:0.2053342:,3932.935:1344.761:3891.91:1917.18:,38.31688:34.05149:32.8776:32.11752:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.17941:99.14601:99.7861:99.78972:,0:0:0:0:,102.9805:76.32182:68.98499:64.2345:,0.02074514:-0.02361035:-0.009232294:0.05874545:,0.1685415:0.1211834:0.1614171:0.1094452:,0,0.11,3.128902,-0.01164318,0.0296962,0.4106755,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:15:932,1:35:536,1:35:536,55.8,2,1,75932,95536,95536,-4297728,6991.446,0,1,55856,5,Street,1,0.7988278,-51.75278:5.375264:306.9408:,
0,0,30,4,4189,0.9,75.11961,0.92282:0.05821022:-20.84606:,-0.9697273:-0.08961:-0.3409128:,1.916201:2.298187:0.3590511:0.3182306:,3612.21:897.8713:3766.316:1542.114:,38.40433:34.07231:32.8788:32.1072:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.17758:99.14391:99.78541:99.78915:,0:0:0:0:,103.527:76.45193:68.99253:64.17002:,0.0240258:-0.02173031:-0.005970233:0.06100456:,0.16947:0.1172185:0.1613817:0.10439:,0,0.11,-3.046514,-0.01253455,0.03496895,0.4141736,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:16:144,1:35:536,1:35:536,55.8,2,1,76144,95536,95536,-4297941,6995.962,0,1,55856,5,Street,1,0.8006012,-51.80012:5.385021:302.4232:,
0,0,30,4,4034,0.9,72.38736,2.780524:0.03338116:-19.9144:,-1.040139:-0.02698103:-0.3366393:,2.044513:2.364792:0.4205634:0.3802993:,3826.038:991.8326:3991.964:1506.287:,38.48997:34.08708:32.88342:32.09698:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.17577:99.14184:99.78453:99.7884:,0:0:0:0:,104.0623:76.54426:69.02139:64.10616:,0.02704429:-0.01757496:-0.0004882813:0.06272164:,0.1707302:0.1147268:0.1596802:0.09953314:,0,0.11,-2.940544,-0.01259784,0.04011318,0.4156742,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:16:352,1:35:536,1:35:536,55.8,2,1,76352,95536,95536,-4298151,7000.232,0,1,55856,5,Street,1,0.8022761,-51.44254:5.393225:298.1664:,
1,0,30,1,5473,0.9,70.01949,4.565463:0.04839055:-18.90638:,-0.9653149:-0.05341911:-0.2453812:,2.065772:2.379393:0.4007736:0.3260413:,3401.762:735.2693:4105.223:1520.308:,38.57527:34.09874:32.89002:32.08718:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.174:99.13979:99.78366:99.78766:,0:0:0:0:,104.5954:76.61713:69.06263:64.04491:,0.02674952:-0.02157339:-0.002583742:0.06331601:,0.1673136:0.1104033:0.162418:0.1016067:,0,0.11,-2.850665,-0.01000479,0.04190138,0.4163508,2.331898:0:0:0:2.331898:,0,0,0.13,2,0,1:16:560,1:35:536,1:35:536,55.8,2,1,76560,95536,95536,-4298359,7004.345,0,1,55856,5,Street,1,0.8038931,-50.68652:5.403234:294.1239:,
